image_name,target
ISIC_2030721,0.026829535
ISIC_2031662,0.001363109
ISIC_2031854,3.7710925e-07
ISIC_2036286,6.51493e-08
ISIC_2036808,2.0316053e-05
ISIC_2037167,0.0055583627
ISIC_2041483,5.5641554e-05
ISIC_2042663,4.0464347e-06
ISIC_2044484,0.0067236875
ISIC_2045072,1.1965109e-05
ISIC_2046064,1.14521626e-07
ISIC_2047288,3.7514405e-06
ISIC_2048015,0.00011248839
ISIC_2048420,0.0044835643
ISIC_2048538,2.4629471e-06
ISIC_2052072,0.007807377
ISIC_2052123,0.0052579655
ISIC_2052216,8.241512e-06
ISIC_2052657,0.006145687
ISIC_2053196,1.0320134e-05
ISIC_2057421,2.45938e-05
ISIC_2057540,5.874468e-06
ISIC_2058581,0.00012830716
ISIC_2060034,0.0003579298
ISIC_2061280,0.0003236129
ISIC_2061556,0.00022430343
ISIC_2061789,0.00064739265
ISIC_2062636,7.2718794e-05
ISIC_2063499,0.002352221
ISIC_2063769,2.068516e-05
ISIC_2064001,0.0008302209
ISIC_2064311,5.672199e-06
ISIC_2065096,3.429138e-05
ISIC_2066525,8.220711e-06
ISIC_2068012,0.113245085
ISIC_2070985,0.0035504047
ISIC_2072231,2.8487817e-05
ISIC_2072677,0.003646398
ISIC_2073455,0.031573333
ISIC_2076513,1.0104243e-06
ISIC_2076526,0.00012933402
ISIC_2077755,0.018402597
ISIC_2078213,0.00063933857
ISIC_2078598,0.8851344
ISIC_2081166,0.004742428
ISIC_2081747,0.0063112024
ISIC_2082074,5.81639e-06
ISIC_2082786,0.0010564732
ISIC_2083907,0.00058604707
ISIC_2085335,0.0019347228
ISIC_2085532,0.0011317524
ISIC_2086396,0.0030125675
ISIC_2086981,0.0061406028
ISIC_2090096,0.0054979995
ISIC_2090447,0.0009187757
ISIC_2091124,0.00085812085
ISIC_2091552,0.0007296265
ISIC_2091778,0.00015441925
ISIC_2091950,2.3078022e-05
ISIC_2092207,0.038827162
ISIC_2097849,0.00044469076
ISIC_2098283,6.436528e-05
ISIC_2098553,0.07306837
ISIC_2099194,0.03480667
ISIC_2100541,0.00021941055
ISIC_2101606,6.257557e-06
ISIC_2101858,0.0055569643
ISIC_2101968,0.0013399342
ISIC_2103282,8.916016e-05
ISIC_2107222,9.1502227e-07
ISIC_2107726,5.3002434e-05
ISIC_2109743,9.054504e-05
ISIC_2110127,0.00035130733
ISIC_2111533,0.00067826064
ISIC_2112305,1.0020571e-05
ISIC_2112785,5.5000087e-06
ISIC_2113940,0.0045433966
ISIC_2114050,0.004803336
ISIC_2114263,0.00010100102
ISIC_2116270,3.5919966e-05
ISIC_2117237,0.00012053315
ISIC_2117677,3.2222964e-05
ISIC_2121078,4.1653286e-05
ISIC_2121807,0.000119963624
ISIC_2123345,0.00018627555
ISIC_2123792,0.050426096
ISIC_2124161,1.1258105e-05
ISIC_2124346,1.4584487e-05
ISIC_2126077,6.18153e-06
ISIC_2126643,6.388593e-05
ISIC_2126660,0.020624606
ISIC_2127268,0.000114449715
ISIC_2127295,2.5695208e-05
ISIC_2128231,1.5040507e-05
ISIC_2128809,0.00048566496
ISIC_2130246,0.00019571166
ISIC_2131119,0.005590249
ISIC_2131410,9.4102805e-05
ISIC_2132834,0.05833382
ISIC_2133395,6.2473537e-06
ISIC_2135080,0.00055381824
ISIC_2135179,2.8849287e-05
ISIC_2135474,0.18085527
ISIC_2137918,0.002625281
ISIC_2138606,0.00010311857
ISIC_2139650,0.08480024
ISIC_2140269,0.00018349131
ISIC_2141047,0.0024278474
ISIC_2141397,5.659344e-07
ISIC_2141980,4.4425465e-06
ISIC_2143813,0.00048164884
ISIC_2144820,0.0001263176
ISIC_2146275,0.0011714316
ISIC_2146675,0.0007300129
ISIC_2147183,0.0027295728
ISIC_2150591,0.0016086329
ISIC_2151464,0.103237286
ISIC_2153145,3.1416977e-05
ISIC_2153703,0.00010791007
ISIC_2154611,7.5298226e-06
ISIC_2154887,0.00016605244
ISIC_2156704,0.009346954
ISIC_2157987,1.0751818e-05
ISIC_2158828,0.00011728268
ISIC_2158927,5.2759253e-05
ISIC_2160108,0.002242197
ISIC_2160245,4.357947e-05
ISIC_2160556,7.298325e-07
ISIC_2161474,0.00914622
ISIC_2161550,0.00010028238
ISIC_2163889,2.6114227e-05
ISIC_2164236,2.7816525e-06
ISIC_2165271,3.5877685e-05
ISIC_2166967,4.5403074e-05
ISIC_2167112,0.00033957203
ISIC_2167475,3.626426e-06
ISIC_2168492,0.0035155118
ISIC_2168500,0.00039654018
ISIC_2169494,1.6842589e-05
ISIC_2169735,0.0069295913
ISIC_2169791,0.1683015
ISIC_2170268,0.9215307
ISIC_2170613,0.0018102427
ISIC_2172665,0.00030104042
ISIC_2173206,0.00013091488
ISIC_2173547,2.4961878e-07
ISIC_2173996,0.00093505264
ISIC_2174782,0.0012105884
ISIC_2175166,0.0051675607
ISIC_2175185,0.0013091001
ISIC_2177135,0.00049631274
ISIC_2177160,0.027801173
ISIC_2177745,0.00030178396
ISIC_2178381,0.000907338
ISIC_2180091,0.004570978
ISIC_2181071,0.0031691117
ISIC_2181102,0.00052451366
ISIC_2186058,5.1133782e-05
ISIC_2186989,2.4635296e-05
ISIC_2190511,9.4328925e-06
ISIC_2192031,1.2276673e-05
ISIC_2193384,3.7598526e-05
ISIC_2194488,0.001030382
ISIC_2195519,0.003950707
ISIC_2196128,0.0027223632
ISIC_2197088,0.00041185477
ISIC_2197089,6.2298655e-05
ISIC_2197557,0.0006630857
ISIC_2199908,5.532518e-06
ISIC_2199992,0.03243683
ISIC_2200299,2.7709055e-05
ISIC_2200424,0.0077585876
ISIC_2200716,0.0016552863
ISIC_2201088,0.00058569934
ISIC_2201845,3.5893794e-05
ISIC_2203150,0.010419242
ISIC_2206003,2.2636782e-07
ISIC_2206715,0.080373496
ISIC_2206805,0.0073837857
ISIC_2206841,0.002668792
ISIC_2207844,9.762483e-06
ISIC_2209760,0.021232845
ISIC_2210322,1.5413672e-05
ISIC_2211622,8.717852e-05
ISIC_2212058,0.0026822546
ISIC_2212377,0.001211605
ISIC_2213417,0.00046708994
ISIC_2214406,0.00017832391
ISIC_2215273,3.925959e-05
ISIC_2216819,0.020114597
ISIC_2218693,0.13409883
ISIC_2219764,0.02583239
ISIC_2220034,0.0073376666
ISIC_2221633,0.00010676375
ISIC_2222334,0.0003369011
ISIC_2222926,0.0025928114
ISIC_2222945,0.000649131
ISIC_2223450,3.8410086e-05
ISIC_2225182,0.6667837
ISIC_2226191,0.91551
ISIC_2227222,0.00017512534
ISIC_2227618,0.026972486
ISIC_2227977,9.41524e-06
ISIC_2230091,0.05179321
ISIC_2231759,9.916849e-06
ISIC_2232098,3.1100112e-06
ISIC_2232480,0.00046233958
ISIC_2234584,4.800118e-06
ISIC_2234748,2.2581514e-06
ISIC_2235048,0.0017792379
ISIC_2236063,0.03527072
ISIC_2237180,0.000116830604
ISIC_2238588,0.005257358
ISIC_2238649,1.39168205e-05
ISIC_2239209,0.0018680907
ISIC_2239493,3.996828e-05
ISIC_2242712,0.0072231884
ISIC_2243016,0.00025121585
ISIC_2243107,0.0019782865
ISIC_2243446,0.00080221
ISIC_2243709,1.7562998e-05
ISIC_2245413,5.8791957e-05
ISIC_2246018,0.00015743289
ISIC_2247265,0.0031447655
ISIC_2247854,0.0001855781
ISIC_2248386,1.0175677e-05
ISIC_2249437,5.1804825e-05
ISIC_2249717,0.03155481
ISIC_2250003,1.5813623e-06
ISIC_2250096,8.536623e-05
ISIC_2250635,0.0009840084
ISIC_2251334,0.208335
ISIC_2251650,0.0007587208
ISIC_2252108,0.003017576
ISIC_2256559,0.00033004745
ISIC_2257079,5.3706623e-05
ISIC_2257432,6.498231e-05
ISIC_2257581,0.051795904
ISIC_2258860,0.10721709
ISIC_2259890,0.01078991
ISIC_2260408,4.815421e-06
ISIC_2260510,9.522191e-06
ISIC_2261214,7.004202e-05
ISIC_2261454,4.1754633e-05
ISIC_2261928,9.950069e-05
ISIC_2262339,3.58143e-05
ISIC_2262452,0.00064806186
ISIC_2262489,0.00015632124
ISIC_2263660,0.004453546
ISIC_2265045,1.5206837e-07
ISIC_2266450,0.014717872
ISIC_2268765,0.01662001
ISIC_2269465,1.7359409e-05
ISIC_2270724,0.00014121813
ISIC_2271491,0.1865463
ISIC_2272001,0.0015581282
ISIC_2272503,2.0395444e-05
ISIC_2273163,0.000486068
ISIC_2279726,0.011988568
ISIC_2282109,3.4349785e-05
ISIC_2282345,1.51116565e-05
ISIC_2283208,0.002185579
ISIC_2283437,0.0035667834
ISIC_2283737,7.8100165e-06
ISIC_2285024,0.0030438274
ISIC_2287032,0.00091469975
ISIC_2287895,0.00011767399
ISIC_2288144,0.0023293004
ISIC_2288850,0.023164086
ISIC_2288903,0.000174496
ISIC_2289103,0.0025997844
ISIC_2289266,0.00034721504
ISIC_2289760,0.0028988312
ISIC_2290433,0.017299969
ISIC_2291540,0.00043661162
ISIC_2291889,9.51872e-05
ISIC_2292060,0.39728618
ISIC_2292062,0.00023371942
ISIC_2293792,0.00019092603
ISIC_2294184,0.00037975985
ISIC_2294460,4.0308216e-05
ISIC_2294605,5.213215e-05
ISIC_2294700,0.00016892339
ISIC_2294715,0.010151638
ISIC_2295249,0.014664427
ISIC_2295564,9.045563e-05
ISIC_2295948,0.00012669274
ISIC_2297362,0.00056066323
ISIC_2298717,7.088445e-05
ISIC_2299874,2.565232e-05
ISIC_2300548,2.376549e-05
ISIC_2301872,0.00013553533
ISIC_2302436,0.009465978
ISIC_2302963,1.2983444e-05
ISIC_2303199,0.0024583994
ISIC_2305526,0.0033712224
ISIC_2305597,0.08006785
ISIC_2305889,0.0005554651
ISIC_2306515,0.0018004149
ISIC_2307680,0.00015268485
ISIC_2309234,0.015026268
ISIC_2309583,0.052300792
ISIC_2311833,6.0018607e-05
ISIC_2311953,4.780642e-06
ISIC_2313463,5.927643e-07
ISIC_2314122,0.00022464877
ISIC_2314219,0.00022448333
ISIC_2316085,0.00061595824
ISIC_2316690,3.7920418e-05
ISIC_2318474,0.119737096
ISIC_2319713,4.185124e-06
ISIC_2320858,0.028758422
ISIC_2321599,0.0012705768
ISIC_2323273,3.2712817e-06
ISIC_2325773,0.00036797195
ISIC_2326526,0.0010795011
ISIC_2328559,0.00016315872
ISIC_2328759,3.2533753e-05
ISIC_2329290,0.0002783668
ISIC_2330496,0.034009784
ISIC_2331559,1.0211273e-06
ISIC_2332472,2.1849008e-05
ISIC_2333413,8.057139e-06
ISIC_2334056,0.14629997
ISIC_2334396,0.00011071727
ISIC_2334432,0.018509394
ISIC_2334492,2.6406557e-05
ISIC_2334754,5.865626e-05
ISIC_2334952,0.005851407
ISIC_2335211,1.8055616e-07
ISIC_2335684,7.127221e-05
ISIC_2336085,0.004196533
ISIC_2336499,0.0011503123
ISIC_2338764,9.4052484e-05
ISIC_2338846,0.0013733271
ISIC_2341093,0.017354064
ISIC_2341309,0.47699058
ISIC_2341404,2.2643086e-05
ISIC_2342385,8.9459845e-06
ISIC_2343290,0.00010751591
ISIC_2343523,0.0010255344
ISIC_2343750,0.00094859937
ISIC_2345071,5.7607463e-06
ISIC_2346299,0.017911548
ISIC_2346853,4.8178517e-05
ISIC_2347766,0.0074859215
ISIC_2348669,0.02189077
ISIC_2349169,0.00041354256
ISIC_2349239,0.00082777283
ISIC_2349311,0.0014234121
ISIC_2349724,0.0016078433
ISIC_2350497,7.864219e-05
ISIC_2352123,3.984381e-08
ISIC_2353094,0.0140238805
ISIC_2354916,1.7790057e-05
ISIC_2356070,5.7148023e-05
ISIC_2359511,0.11318021
ISIC_2360451,7.50789e-05
ISIC_2360513,0.00020640256
ISIC_2361309,0.002371461
ISIC_2362115,0.000112623486
ISIC_2365320,6.694765e-05
ISIC_2366902,0.0037060748
ISIC_2367363,0.003866864
ISIC_2367894,1.126219e-06
ISIC_2368565,0.0012317784
ISIC_2370537,0.0010733111
ISIC_2370544,0.00017781887
ISIC_2371211,2.4465776e-06
ISIC_2372762,0.001372993
ISIC_2373942,0.0039911172
ISIC_2374074,0.018476069
ISIC_2374969,0.00031881328
ISIC_2374998,0.0065174643
ISIC_2375697,1.24449825e-05
ISIC_2376329,1.3142448e-05
ISIC_2377475,4.6815327e-05
ISIC_2377844,6.875044e-06
ISIC_2378774,0.00025705033
ISIC_2378781,0.015825793
ISIC_2379321,0.000118584154
ISIC_2380074,1.0894196e-06
ISIC_2380257,0.06036517
ISIC_2382043,0.009249098
ISIC_2382142,0.0016188096
ISIC_2382612,0.000121288045
ISIC_2382928,0.000719884
ISIC_2382937,0.0021703218
ISIC_2385082,0.00043743118
ISIC_2385269,9.930695e-05
ISIC_2385371,0.0020529944
ISIC_2387464,0.0005263838
ISIC_2387801,0.00030486213
ISIC_2388019,0.00025198818
ISIC_2389201,7.619514e-06
ISIC_2389605,5.8566784e-05
ISIC_2391447,3.4049694e-07
ISIC_2392314,9.843573e-05
ISIC_2392880,0.002735919
ISIC_2393711,0.0072901016
ISIC_2394570,0.0028547463
ISIC_2394733,9.840275e-05
ISIC_2394875,0.008961406
ISIC_2395136,3.82805e-06
ISIC_2397085,3.4810615e-05
ISIC_2398530,0.02909916
ISIC_2399575,0.0033107514
ISIC_2400133,5.0325503e-05
ISIC_2400256,0.0046622395
ISIC_2401138,2.7044732e-06
ISIC_2402484,0.0006068704
ISIC_2402989,0.0005182461
ISIC_2403393,0.0001280639
ISIC_2404127,0.00038678112
ISIC_2404209,0.00022484579
ISIC_2405568,2.4971e-07
ISIC_2406564,1.5658713e-06
ISIC_2406681,0.00035407094
ISIC_2408338,0.00013366972
ISIC_2409179,0.00024136005
ISIC_2414610,4.50458e-06
ISIC_2414637,0.0006174962
ISIC_2414770,2.510653e-05
ISIC_2415304,0.028718378
ISIC_2415429,3.119388e-05
ISIC_2415441,0.00017685979
ISIC_2416262,0.00055305904
ISIC_2416534,0.00017636358
ISIC_2417746,7.585153e-06
ISIC_2417927,0.00036607974
ISIC_2417982,3.4525005e-05
ISIC_2418299,0.00011236625
ISIC_2420755,0.001923616
ISIC_2421248,0.004773976
ISIC_2422421,0.24375275
ISIC_2423944,0.0005360163
ISIC_2425720,0.020472098
ISIC_2426423,0.007124693
ISIC_2427838,1.0510062e-05
ISIC_2428361,0.005091857
ISIC_2428652,0.004503321
ISIC_2428691,0.0061802105
ISIC_2430330,0.0018405326
ISIC_2430724,0.0015766616
ISIC_2431843,1.3922048e-07
ISIC_2431958,0.0005646445
ISIC_2433578,3.029062e-08
ISIC_2434588,0.46437347
ISIC_2434912,0.00029573927
ISIC_2435805,5.3555364e-06
ISIC_2437222,0.00031765978
ISIC_2438069,0.0018549543
ISIC_2438481,0.02902868
ISIC_2439227,0.0001594399
ISIC_2443021,0.00015212531
ISIC_2443172,2.624877e-07
ISIC_2447694,0.0030377666
ISIC_2447802,0.014662724
ISIC_2453019,4.751905e-07
ISIC_2453607,1.0685423e-05
ISIC_2454082,6.7250214e-05
ISIC_2454187,1.2419746e-07
ISIC_2455226,0.00029706064
ISIC_2455435,0.00021234274
ISIC_2457108,0.03495426
ISIC_2457967,1.1619461e-05
ISIC_2458215,6.3367406e-06
ISIC_2460791,0.0035413299
ISIC_2461537,1.285004e-05
ISIC_2461994,0.00096590875
ISIC_2462762,0.003932185
ISIC_2463217,0.0015528274
ISIC_2463262,8.276767e-07
ISIC_2464369,0.0027625856
ISIC_2466179,0.004211568
ISIC_2466641,0.00048536446
ISIC_2467634,0.00010300173
ISIC_2467705,0.009866402
ISIC_2467713,0.00017068649
ISIC_2467742,0.00042650738
ISIC_2467985,0.0013766063
ISIC_2468035,1.4408368e-05
ISIC_2468915,4.812851e-05
ISIC_2469321,8.654291e-06
ISIC_2472358,4.998663e-05
ISIC_2474708,0.05672934
ISIC_2476534,0.03273552
ISIC_2476859,0.00030898288
ISIC_2477987,0.0049192533
ISIC_2478371,0.00035525643
ISIC_2478446,0.0023431499
ISIC_2479848,0.001257855
ISIC_2480284,2.336573e-05
ISIC_2481708,1.0327059e-05
ISIC_2481946,0.60343134
ISIC_2481958,2.842351e-06
ISIC_2482144,1.8367937e-05
ISIC_2483982,0.002586794
ISIC_2484115,5.330074e-05
ISIC_2484178,0.0037934792
ISIC_2484203,2.0991125e-05
ISIC_2485658,3.1254043e-05
ISIC_2485868,0.26409954
ISIC_2486570,5.8493456e-06
ISIC_2486646,0.00021338733
ISIC_2486784,0.0023434923
ISIC_2487693,2.2482156e-05
ISIC_2488474,0.00026042497
ISIC_2488804,0.00037004592
ISIC_2489071,0.00018876299
ISIC_2490163,9.275776e-05
ISIC_2490327,0.00040602314
ISIC_2491883,0.0011584496
ISIC_2493881,0.0009216224
ISIC_2495255,0.078947045
ISIC_2495802,0.0009434866
ISIC_2497011,5.7532216e-06
ISIC_2497422,0.00018652904
ISIC_2498361,0.00017522993
ISIC_2498534,2.0115344e-06
ISIC_2498620,0.0020528012
ISIC_2499041,6.4980292e-09
ISIC_2501615,0.00037213287
ISIC_2501699,0.08926123
ISIC_2503360,0.0009336547
ISIC_2504419,0.0011464193
ISIC_2504778,9.638924e-06
ISIC_2505832,9.5906435e-05
ISIC_2506654,0.000110541936
ISIC_2507875,3.560555e-06
ISIC_2509316,8.9525216e-05
ISIC_2510291,0.0046771965
ISIC_2512303,0.005103717
ISIC_2512550,0.0005022673
ISIC_2512613,2.5167341e-05
ISIC_2513195,0.0074872454
ISIC_2513408,0.0035969717
ISIC_2515419,6.424857e-05
ISIC_2516818,1.2077574e-05
ISIC_2516903,2.1895676e-05
ISIC_2518102,0.0041292454
ISIC_2518681,3.096794e-05
ISIC_2519003,0.0011497308
ISIC_2519009,0.00013931823
ISIC_2521670,0.00036198358
ISIC_2521951,0.008965077
ISIC_2522121,2.7878748e-05
ISIC_2522990,0.0016193452
ISIC_2523154,0.00012837687
ISIC_2524304,2.376496e-06
ISIC_2525897,0.027313977
ISIC_2528358,0.24160393
ISIC_2529965,0.0011266938
ISIC_2530380,0.00017871225
ISIC_2530544,6.4113183e-06
ISIC_2530646,0.019831229
ISIC_2530832,0.00010145159
ISIC_2531776,0.0026625006
ISIC_2531927,7.2188945e-05
ISIC_2532737,1.4384224e-07
ISIC_2535069,0.00080898404
ISIC_2535128,7.327078e-05
ISIC_2538799,8.228866e-05
ISIC_2539351,0.14170177
ISIC_2539633,0.001329255
ISIC_2539805,0.00034513374
ISIC_2542440,0.07941405
ISIC_2543097,0.00042152582
ISIC_2543386,0.003326647
ISIC_2544347,1.2764076e-06
ISIC_2545971,9.0323214e-05
ISIC_2547752,1.0927101e-07
ISIC_2548780,0.00011733723
ISIC_2550073,0.00030638976
ISIC_2550217,3.2150914e-05
ISIC_2550632,1.0564689e-06
ISIC_2550946,0.0020830145
ISIC_2550997,5.4231605e-05
ISIC_2551086,0.0003826078
ISIC_2551089,0.10654369
ISIC_2551111,0.00024196506
ISIC_2552055,1.3717446e-05
ISIC_2552351,0.09653814
ISIC_2552770,0.00011995605
ISIC_2554668,0.00010171862
ISIC_2556450,3.6594083e-10
ISIC_2559237,0.0006022249
ISIC_2560699,0.87842774
ISIC_2561895,0.17855313
ISIC_2561898,0.00035653068
ISIC_2563545,0.0011735042
ISIC_2563680,0.0937426
ISIC_2566474,1.2116622e-05
ISIC_2566780,0.0002437132
ISIC_2567217,0.00014397127
ISIC_2567231,0.00075049105
ISIC_2567239,5.999375e-07
ISIC_2568399,0.00025678865
ISIC_2568903,0.9129062
ISIC_2568954,1.6877582e-05
ISIC_2569869,3.3042194e-05
ISIC_2569931,0.0029463249
ISIC_2570280,0.00028514932
ISIC_2570815,8.732017e-05
ISIC_2571600,0.00016779061
ISIC_2572301,0.0002452609
ISIC_2573270,0.15975578
ISIC_2573713,9.678614e-07
ISIC_2574347,9.2848895e-05
ISIC_2574545,6.0326674e-05
ISIC_2574854,7.1691924e-05
ISIC_2575740,2.397279e-05
ISIC_2576499,0.03667914
ISIC_2577765,9.615872e-06
ISIC_2577849,0.30498308
ISIC_2578191,0.008430001
ISIC_2578562,0.0030376369
ISIC_2581544,0.0038690313
ISIC_2582580,1.263229e-05
ISIC_2582691,0.12953405
ISIC_2582869,0.00024562996
ISIC_2586009,0.0008042654
ISIC_2586249,7.132765e-05
ISIC_2588457,0.00087296823
ISIC_2588690,0.0005514952
ISIC_2588932,0.010778594
ISIC_2589886,0.00031246073
ISIC_2591032,0.000897618
ISIC_2591086,9.483159e-06
ISIC_2591810,0.18180484
ISIC_2594538,5.399692e-05
ISIC_2594596,0.0010749582
ISIC_2595762,1.2814569e-05
ISIC_2596120,5.5594817e-05
ISIC_2596360,0.00010165687
ISIC_2598603,0.0004024648
ISIC_2599282,2.1832548e-05
ISIC_2600282,0.0008434136
ISIC_2600298,0.0013831863
ISIC_2600465,1.1913844e-06
ISIC_2600649,0.0010470063
ISIC_2600849,0.00095277297
ISIC_2601658,0.08047476
ISIC_2601827,0.13398471
ISIC_2603428,0.042424873
ISIC_2604426,1.4706347e-05
ISIC_2605953,0.003158188
ISIC_2606454,4.6728615e-05
ISIC_2607622,0.004156215
ISIC_2607761,0.00016362879
ISIC_2609978,0.03770321
ISIC_2610536,0.00028467248
ISIC_2610835,0.0019038552
ISIC_2611114,1.18743665e-05
ISIC_2611496,3.4998426e-05
ISIC_2613083,0.002474024
ISIC_2613108,1.7942748e-05
ISIC_2613282,0.907158
ISIC_2613344,0.0006137247
ISIC_2613780,7.6391916e-05
ISIC_2613789,1.1987022e-05
ISIC_2613930,7.522557e-05
ISIC_2615257,1.575183e-06
ISIC_2615668,8.155591e-05
ISIC_2615759,0.001742752
ISIC_2616322,0.00060726545
ISIC_2618851,1.1563605e-05
ISIC_2621151,0.0001455706
ISIC_2621695,0.0010584429
ISIC_2622879,1.8164592e-05
ISIC_2623074,1.1017032e-05
ISIC_2623187,1.573686e-05
ISIC_2625601,0.011607353
ISIC_2626522,0.00096120127
ISIC_2629586,4.515506e-05
ISIC_2630389,5.4161774e-05
ISIC_2630515,1.7589413e-06
ISIC_2631078,0.011126382
ISIC_2632592,2.896074e-05
ISIC_2632644,0.0031412183
ISIC_2634029,0.004747866
ISIC_2635420,0.00014524368
ISIC_2635638,4.6423986e-05
ISIC_2635909,6.8064735e-05
ISIC_2636640,0.00026257586
ISIC_2639201,2.6282685e-06
ISIC_2640176,2.6895832e-05
ISIC_2640777,3.0364765e-05
ISIC_2642228,0.0046930034
ISIC_2644793,1.7794064e-05
ISIC_2645900,0.0002175435
ISIC_2646237,0.0009398771
ISIC_2647353,3.7156704e-05
ISIC_2647881,0.00019303149
ISIC_2649036,6.563829e-05
ISIC_2650588,0.024052065
ISIC_2650966,0.006103615
ISIC_2651134,4.7993703e-06
ISIC_2651324,0.002300735
ISIC_2651405,4.1466592e-05
ISIC_2653979,0.00010387264
ISIC_2656229,3.5021665e-05
ISIC_2657227,8.859993e-05
ISIC_2657760,6.965912e-05
ISIC_2659436,9.2648213e-07
ISIC_2660824,4.2120148e-05
ISIC_2661607,0.012923034
ISIC_2662261,5.026724e-06
ISIC_2664224,0.00012819958
ISIC_2665667,0.005604104
ISIC_2667536,0.002224308
ISIC_2669216,2.0481788e-05
ISIC_2670221,0.0017017244
ISIC_2671409,0.81843936
ISIC_2672734,0.00012680666
ISIC_2672880,0.00010825792
ISIC_2673001,0.004891127
ISIC_2674316,0.00017063279
ISIC_2674741,0.0016760333
ISIC_2675336,9.776601e-06
ISIC_2676053,1.205734e-05
ISIC_2680392,4.3326563e-05
ISIC_2680409,0.0003125738
ISIC_2683058,0.2541421
ISIC_2684502,0.0015958897
ISIC_2684650,0.012941942
ISIC_2686371,0.0038081235
ISIC_2688468,0.00044703844
ISIC_2688499,0.0054067145
ISIC_2689674,1.7140736e-06
ISIC_2690375,0.0014358761
ISIC_2690862,4.5707646e-05
ISIC_2691534,0.0006090346
ISIC_2692722,0.02616166
ISIC_2693087,2.2060884e-05
ISIC_2693128,0.000467858
ISIC_2694332,0.000973152
ISIC_2695358,0.00012451291
ISIC_2695905,0.00075346295
ISIC_2698346,0.00027279966
ISIC_2698764,0.000466456
ISIC_2700394,0.0015490993
ISIC_2701388,8.298393e-05
ISIC_2701399,3.9253435e-05
ISIC_2702465,3.459936e-05
ISIC_2702974,0.0004922876
ISIC_2703646,3.6812587e-05
ISIC_2704199,0.054945346
ISIC_2705044,0.0054589403
ISIC_2707719,0.006552999
ISIC_2709532,0.07312612
ISIC_2713090,0.000109566885
ISIC_2713319,0.0003842315
ISIC_2713862,0.0010588617
ISIC_2715548,0.0001933312
ISIC_2717613,9.817074e-05
ISIC_2719637,9.889751e-05
ISIC_2719899,0.00013046777
ISIC_2720185,0.0002466976
ISIC_2720307,0.030558305
ISIC_2722040,7.668284e-05
ISIC_2722327,1.9302803e-05
ISIC_2722675,5.8267433e-05
ISIC_2722886,1.1081926e-05
ISIC_2722983,4.6953577e-05
ISIC_2725695,0.00417126
ISIC_2726427,0.014897286
ISIC_2727522,0.0001988902
ISIC_2729776,0.00092529575
ISIC_2729796,0.025435418
ISIC_2730156,0.001511008
ISIC_2730923,0.0035050528
ISIC_2731715,1.1870028e-05
ISIC_2731928,0.022241145
ISIC_2732174,0.0009407214
ISIC_2732410,0.00019042272
ISIC_2732844,3.7664584e-05
ISIC_2733360,7.3307285e-07
ISIC_2734107,3.718634e-05
ISIC_2735323,8.2795e-05
ISIC_2735640,0.0037320065
ISIC_2736438,2.0314685e-06
ISIC_2737135,0.00013378507
ISIC_2740259,0.20050088
ISIC_2740732,9.5489695e-06
ISIC_2740978,0.026520547
ISIC_2742109,8.868654e-06
ISIC_2742701,0.00014877626
ISIC_2743059,0.00014748759
ISIC_2743397,0.0027248287
ISIC_2743801,0.006323105
ISIC_2744942,2.68844e-06
ISIC_2744963,0.00079176313
ISIC_2745184,0.00012858199
ISIC_2746899,4.754103e-05
ISIC_2751389,2.417641e-05
ISIC_2751925,1.5008031e-05
ISIC_2753638,3.672043e-06
ISIC_2756299,2.6874054e-06
ISIC_2757628,1.08192235e-05
ISIC_2757879,0.0036725046
ISIC_2758441,4.1246753e-05
ISIC_2759341,5.0684255e-05
ISIC_2760625,0.018663703
ISIC_2761222,0.001810065
ISIC_2762381,0.00015189442
ISIC_2762655,7.5922304e-05
ISIC_2762755,3.3004388e-05
ISIC_2764446,0.0028906183
ISIC_2765345,1.836177e-06
ISIC_2765677,0.0003843308
ISIC_2766032,0.0024124212
ISIC_2766590,0.5054282
ISIC_2768407,0.024276633
ISIC_2768840,1.3241114e-05
ISIC_2769811,0.0043679797
ISIC_2770298,1.4009724e-05
ISIC_2771030,6.258955e-05
ISIC_2775262,0.0002804616
ISIC_2775569,9.346426e-05
ISIC_2779036,0.32493645
ISIC_2780480,0.0036179405
ISIC_2780505,4.189909e-07
ISIC_2781230,0.00048741396
ISIC_2781714,0.001174307
ISIC_2782439,0.0006648541
ISIC_2783061,0.034280494
ISIC_2783585,0.0014809567
ISIC_2783710,0.0012323363
ISIC_2784408,0.00047734988
ISIC_2785646,0.00013452473
ISIC_2785814,1.8970932e-05
ISIC_2785976,0.13483664
ISIC_2786319,0.0006048101
ISIC_2788245,0.016333105
ISIC_2789714,8.670483e-05
ISIC_2791655,0.00048775805
ISIC_2793133,0.0029801908
ISIC_2793703,0.0023920627
ISIC_2797372,0.025020337
ISIC_2799021,9.607042e-05
ISIC_2799268,1.2399493e-05
ISIC_2801139,0.027800284
ISIC_2802301,0.00032716317
ISIC_2802346,0.000113862385
ISIC_2802408,0.028113209
ISIC_2803179,0.0035258788
ISIC_2803506,2.149546e-05
ISIC_2804825,0.00036829658
ISIC_2806461,0.0005382126
ISIC_2806463,1.5062288e-05
ISIC_2807001,6.5497705e-05
ISIC_2807040,0.00042062177
ISIC_2807921,0.00020994408
ISIC_2808393,7.5110293e-06
